,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme
228,05/06,Yao Aziawonou,4870,25,Togo,FC Basel 1893,26,BSC Young Boys,452,Schweiz,ablösefrei
229,05/06,Philipp Degen,2895,22,Schweiz,FC Basel 1893,26,Borussia Dortmund,16,Deutschland,ablösefrei
230,05/06,Carlos Varela,2890,27,Schweiz,FC Basel 1893,26,BSC Young Boys,452,Schweiz,?
231,05/06,Jay-Jay,250257,19,Schweiz,FC Basel 1893,26,FC St. Gallen 1879,257,Schweiz,?
232,05/06,Sébastien Barberis,2891,33,Schweiz,FC Basel 1893,26,FC Bulle,2053,Schweiz,ablösefrei
233,05/06,José Goncalves,20460,20,Portugal,FC Thun,938,FBK Kaunas (- 2012),1187,Litauen,"1,00 Mio. €"
234,05/06,Mauro Lustrinelli,3892,29,Schweiz,FC Thun,938,AC Sparta Prag,197,Tschechien,500 Tsd. €
235,05/06,Mario Raimondi,4948,24,Schweiz,FC Thun,938,BSC Young Boys,452,Schweiz,ablösefrei
236,05/06,Adriano Spadoto,34150,27,Brasilien,FC Thun,938,Zorya Lugansk,10690,Ukraine,ablösefrei
237,05/06,Nenad Savic,2892,24,Schweiz,FC Thun,938,FC Wil 1900,850,Schweiz,ablösefrei
238,05/06,Tiago Bernardini,32439,26,Brasilien,FC Thun,938,FC Kickers Luzern,2051,Schweiz,ablösefrei
239,05/06,Lukas Schenkel,18706,21,Schweiz,FC Thun,938,BSC Young Boys U21,5508,Schweiz,ablösefrei
240,05/06,David Pallas,4947,24,Schweiz,FC Thun,938,VfL Bochum,80,Deutschland,ablösefrei
241,05/06,Issrael Rodriguez,10253,23,Paraguay,FC Thun,938,Sportivo Luqueño,7656,Paraguay,ablösefrei
242,05/06,Pascal Cerrone,4862,24,Schweiz,FC Thun,938,FC St. Gallen 1879,257,Schweiz,ablösefrei
243,05/06,Fabio Coltorti,10250,24,Schweiz,FC Thun,938,Grasshopper Club Zürich,504,Schweiz,ablösefrei
244,05/06,Baykal Bellusci,2873,22,Türkei,FC Thun,938,FC Basel 1893,26,Schweiz,ablösefrei
245,05/06,Patrick Baumann,4872,23,Schweiz,FC Thun,938,Neuchâtel Xamax,625,Schweiz,?
246,05/06,Michel Renggli,6656,25,Schweiz,FC Thun,938,Grasshopper Club Zürich,504,Schweiz,?
247,05/06,Eldin Jakupovic,2857,21,Schweiz,Grasshopper Club Zürich,504,Lokomotiv Moskau,932,Russland,"2,00 Mio. €"
248,05/06,Stephan Lichtsteiner,2865,21,Schweiz,Grasshopper Club Zürich,504,LOSC Lille,1082,Frankreich,650 Tsd. €
249,05/06,Ricardo Cabanas,2870,27,Schweiz,Grasshopper Club Zürich,504,1.FC Köln,3,Deutschland,650 Tsd. €
250,05/06,Christoph Spycher,2871,27,Schweiz,Grasshopper Club Zürich,504,Eintracht Frankfurt,24,Deutschland,275 Tsd. €
251,05/06,Vyacheslav Hleb,3960,22,Belarus,Grasshopper Club Zürich,504,MTZ-Ripo Minsk,10640,Belarus,ablösefrei
252,05/06,Pascal Castillo,2864,29,Schweiz,Grasshopper Club Zürich,504,FC Winterthur,242,Schweiz,ablösefrei
253,05/06,Igors Stepanovs,3200,30,Lettland,Grasshopper Club Zürich,504,FK Jurmala,6181,Lettland,ablösefrei
254,05/06,Marco Ambrosio,4294,32,Italien,Grasshopper Club Zürich,504,Salernitana Calcio 1919,380,Italien,?
255,05/06,Grétar Steinsson,30304,23,Island,BSC Young Boys,452,AZ Alkmaar,1090,Niederlande,"1,00 Mio. €"
256,05/06,Ferhat Cökmüs,32441,20,Türkei,BSC Young Boys,452,Trabzonspor,449,Türkei,250 Tsd. €
257,05/06,Adrian Eugster,4838,27,Schweiz,BSC Young Boys,452,FC Aarau,116,Schweiz,ablösefrei
258,05/06,Gabriel Urdaneta,1490,29,Venezuela,BSC Young Boys,452,FC Vaduz,163,Schweiz,ablösefrei
259,05/06,Fabian Geiser,4849,22,Schweiz,BSC Young Boys,452,FC Lausanne-Sport,527,Schweiz,ablösefrei
260,05/06,Elvir Melunovic,4904,26,Schweiz,BSC Young Boys,452,US Sambenedettese,4330,Italien,ablösefrei
261,05/06,Stéphane Chapuisat,3501,36,Schweiz,BSC Young Boys,452,FC Lausanne-Sport,527,Schweiz,ablösefrei
262,05/06,Ivan Knez,2928,30,Schweiz,BSC Young Boys,452,FC Augsburg,167,Deutschland,ablösefrei
263,05/06,Fernando Carreño,18763,26,Uruguay,BSC Young Boys,452,FC Aarau,116,Schweiz,ablösefrei
264,05/06,Alain Rochat,4843,22,Schweiz,BSC Young Boys,452,FC Stade Rennes,273,Frankreich,ablösefrei
265,05/06,Sandro Burki,1885,19,Schweiz,BSC Young Boys,452,FC Vaduz,163,Schweiz,?
266,05/06,Patrick Funaro,21617,21,Italien,BSC Young Boys,452,FC Baden 1897,747,Schweiz,?
267,05/06,Johan Berisha,4854,25,Schweiz,BSC Young Boys,452,FC Aarau,116,Schweiz,?
268,05/06,Boban Maksimovic,11539,20,Schweiz,BSC Young Boys,452,FC Winterthur,242,Schweiz,?
269,05/06,Daniel Gygax,4951,23,Schweiz,FC Zürich,260,LOSC Lille,1082,Frankreich,750 Tsd. €
270,05/06,Mihai Tararache,2867,28,Rumänien,FC Zürich,260,MSV Duisburg,52,Deutschland,400 Tsd. €
271,05/06,Diego Raúl Capria,19662,32,Argentinien,FC Zürich,260,Instituto AC Córdoba,1829,Argentinien,ablösefrei
272,05/06,Ronny,34097,22,Brasilien,FC Zürich,260,FC Paços de Ferreira,2995,Portugal,ablösefrei
273,05/06,Remo Buess,4791,27,Schweiz,FC Zürich,260,Queenspark Lions,7901,Australien,ablösefrei
274,05/06,Sergio Bastida,4942,25,Argentinien,FC Zürich,260,APEP Pitsilia,8553,Zypern,ablösefrei
275,05/06,Daniel Tarone,4949,29,Schweiz,FC Zürich,260,FC Schaffhausen,1277,Schweiz,ablösefrei
276,05/06,Francisco Gabriel Guerrero,4950,27,Argentinien,FC Zürich,260,Club Estudiantes de La Plata,288,Argentinien,?
277,05/06,Gezim Ibrahimi,88663,18,Albanien,FC Zürich,260,SC Cham,5504,Schweiz,?
278,05/06,Steve von Bergen,4793,22,Schweiz,Neuchâtel Xamax,625,FC Zürich,260,Schweiz,300 Tsd. €
279,05/06,Joel Griffiths,9552,26,Australien,Neuchâtel Xamax,625,Leeds United,399,England,50 Tsd. €
280,05/06,Eddy Barea,4789,32,Schweiz,Neuchâtel Xamax,625,Servette FC,61,Schweiz,ablösefrei
281,05/06,Fabien Bassi,18700,21,Schweiz,Neuchâtel Xamax,625,FC Serrières NE,5498,Schweiz,ablösefrei
282,05/06,Lavdat Bajrami,35262,18,Schweiz,Neuchâtel Xamax,625,FC La Chaux-de-Fonds,2055,Schweiz,ablösefrei
283,05/06,Julien Ielsch,18702,22,Frankreich,Neuchâtel Xamax,625,Stade Reims,1421,Frankreich,ablösefrei
284,05/06,Samuel Ojong,4890,24,Kamerun,Neuchâtel Xamax,625,Gazélec Football Club Olympique Ajaccio,3558,Frankreich,ablösefrei
285,05/06,Cheikh Daffe,9551,26,Senegal,Neuchâtel Xamax,625,Dakar UC,4727,Senegal,ablösefrei
286,05/06,André Buengo,30302,25,Angola,Neuchâtel Xamax,625,Clermont Foot Auvergne,3524,Frankreich,ablösefrei
287,05/06,Gérald Forschelet,9676,23,Frankreich,Neuchâtel Xamax,625,RSC Charleroi,172,Belgien,ablösefrei
288,05/06,Mobulu M'Futi,4800,23,Schweiz,Neuchâtel Xamax,625,FC Istres Ouest Provence ,2580,Frankreich,ablösefrei
289,05/06,Sébastien Zambaz,9557,30,Schweiz,Neuchâtel Xamax,625,FC Fribourg,1288,Schweiz,?
290,05/06,Daniel Imhof,6663,27,Kanada,FC St. Gallen 1879,257,VfL Bochum,80,Deutschland,500 Tsd. €
291,05/06,Dusan Pavlovic,4784,27,Schweiz,FC St. Gallen 1879,257,Grasshopper Club Zürich,504,Schweiz,ablösefrei
292,05/06,Dominique Longo,10958,22,Schweiz,FC St. Gallen 1879,257,FC Wil 1900,850,Schweiz,ablösefrei
293,05/06,Pascal Jenny,6651,26,Schweiz,FC St. Gallen 1879,257,Yverdon Sport FC,322,Schweiz,ablösefrei
294,05/06,Julio López,30301,26,Chile,FC St. Gallen 1879,257,FC Vaduz,163,Schweiz,ablösefrei
295,05/06,Salvatore Ciancio,66228,21,Italien,FC St. Gallen 1879,257,FC Altstetten Zürich,4353,Schweiz,?
296,05/06,Philip Züger,33804,21,Schweiz,FC St. Gallen 1879,257,FC Gossau,2148,Schweiz,?
297,05/06,Gökhan Inler,19041,21,Schweiz,FC Aarau,116,FC Zürich,260,Schweiz,300 Tsd. €
298,05/06,Slavisa Dugic,19043,20,Schweiz,FC Aarau,116,Catania Calcio,1627,Italien,ablösefrei
299,05/06,Arnaud Bühler,10058,20,Schweiz,FC Aarau,116,FC Sochaux-Montbéliard,750,Frankreich,?
300,05/06,Swen König,7141,19,Schweiz,FC Aarau,116,FC Vaduz,163,Schweiz,?
301,05/06,Alessandro Chirico,18215,19,Italien,FC Aarau,116,FC Kickers Luzern,2051,Schweiz,?
302,05/06,Albert Bunjaku,19194,22,Kosovo,FC Schaffhausen,1277,SC Paderborn 07,127,Deutschland,25 Tsd. €
303,05/06,Sabri Demirtas,66148,19,Türkei,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
304,05/06,Franciel,1612,23,Brasilien,FC Schaffhausen,1277,Debreceni VSC,84,Ungarn,ablösefrei
305,05/06,Darko Miladin,25766,26,Kroatien,FC Schaffhausen,1277,HNK Hajduk Split,447,Kroatien,ablösefrei
306,05/06,Massimo Rizzo,4773,31,Schweiz,FC Schaffhausen,1277,FC Zürich U21,5501,Schweiz,ablösefrei
307,05/06,Markus Grasser,10070,33,Deutschland,FC Schaffhausen,1277,1. FC 01 Bamberg,78281,Deutschland,ablösefrei
308,05/06,Antonio dos Santos,10252,25,Brasilien,FC Schaffhausen,1277,Grasshopper Club Zürich,504,Schweiz,ablösefrei
309,05/06,Claudio Lettieri,18703,26,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,?
310,05/06,Arif Sabani,66188,19,Kosovo,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,?
311,05/06,Fabio Grosso,19225,22,Italien,Yverdon Sport FC,322,FC Echallens Région,1763,Schweiz,ablösefrei
312,05/06,Nicolas Beney,3385,26,Schweiz,Yverdon Sport FC,322,FC Aarau,116,Schweiz,ablösefrei
313,05/06,Cornelio Alberoni,32438,30,Brasilien,Yverdon Sport FC,322,São Raimundo Esporte Clube (AM),8143,Brasilien,ablösefrei
314,05/06,Marek Citko,4901,31,Polen,Yverdon Sport FC,322,Polonia Warschau,2745,Polen,ablösefrei
315,05/06,Sebahattin Yoksuzoglu,22397,24,Frankreich,Yverdon Sport FC,322,Urania Genève Sport,5500,Schweiz,ablösefrei
316,05/06,Martin Lengen,19246,31,Schweiz,Yverdon Sport FC,322,SC Düdingen,8278,Schweiz,ablösefrei
317,05/06,Yannick Coudouel,20195,24,Frankreich,Yverdon Sport FC,322,FC Fribourg,1288,Schweiz,ablösefrei
318,05/06,Getulio Vaca,32481,21,Bolivien,Yverdon Sport FC,322,Bolívar La Paz,6878,Bolivien,ablösefrei
319,05/06,Admir Bilibani,19187,25,Schweiz,Yverdon Sport FC,322,FC Aarau,116,Schweiz,ablösefrei
320,05/06,Lucien Kellerhals,19239,22,Schweiz,Yverdon Sport FC,322,SV Lyss,8811,Schweiz,ablösefrei
321,05/06,Christophe Meoli,32462,20,Schweiz,Yverdon Sport FC,322,FC Baulmes,5259,Schweiz,ablösefrei
322,05/06,Eudis,19216,21,Brasilien,Yverdon Sport FC,322,FC Lausanne-Sport,527,Schweiz,ablösefrei
323,05/06,Renaud Besson,19186,20,Schweiz,Yverdon Sport FC,322,FC La Sarraz-Eclépens II,52921,Schweiz,?
324,05/06,Sergio Jáuregui,32453,20,Bolivien,Yverdon Sport FC,322,The Strongest La Paz,5570,Bolivien,ablösefrei
325,06/07,Matías Delgado,8886,23,Argentinien,FC Basel 1893,26,Besiktas JK,114,Türkei,"5,50 Mio. €"
326,06/07,Zdravko Kuzmanovic,25441,19,Serbien,FC Basel 1893,26,AC Florenz,430,Italien,"3,00 Mio. €"
327,06/07,Kléber,9511,26,Brasilien,FC Basel 1893,26,FC Santos,221,Brasilien,"2,50 Mio. €"
328,06/07,David Degen,4911,23,Schweiz,FC Basel 1893,26,Borussia Mönchengladbach,18,Deutschland,"1,00 Mio. €"
329,06/07,Bruno Berner,1589,29,Schweiz,FC Basel 1893,26,Blackburn Rovers,164,England,500 Tsd. €
330,06/07,Baykal Bellusci,2873,23,Türkei,FC Basel 1893,26,1.FC Köln,3,Deutschland,250 Tsd. €
331,06/07,Mikheil Kavelashvili,4933,35,Georgien,FC Basel 1893,26,FC United Zürich,30483,Schweiz,ablösefrei
332,06/07,Pascal Zuberbühler,95,35,Schweiz,FC Basel 1893,26,West Bromwich Albion,984,England,ablösefrei
333,06/07,Riccardo Meili,20179,24,Schweiz,FC Basel 1893,26,FC Concordia Basel,2058,Schweiz,ablösefrei
334,06/07,Alexandre Quennoz,2886,27,Schweiz,FC Basel 1893,26,Neuchâtel Xamax,625,Schweiz,ablösefrei
335,06/07,Samuele Preisig,20181,22,Schweiz,FC Basel 1893,26,FC Aarau,116,Schweiz,?
336,06/07,Djamel Mesbah,17735,21,Algerien,FC Basel 1893,26,FC Aarau,116,Schweiz,?
337,06/07,Önder Cengel,21680,23,Türkei,FC Thun,938,Gaziantepspor,524,Türkei,800 Tsd. €
338,06/07,Leandro Vieira,32725,27,Brasilien,FC Thun,938,Associação Atlética Portuguesa (SP),7057,Brasilien,ablösefrei
339,06/07,Eren Sen,2773,21,Deutschland,FC Thun,938,Konyaspor,2293,Türkei,ablösefrei
340,06/07,Gelson,19903,24,Brasilien,FC Thun,938,FC Chiasso,510,Schweiz,ablösefrei
341,06/07,Selver Hodzic,4864,28,Bosnien-Herzegowina,FC Thun,938,Bnei Yehuda Tel Aviv,9095,Israel,ablösefrei
342,06/07,Ljubo Milicevic,2901,25,Australien,FC Thun,938,BSC Young Boys,452,Schweiz,ablösefrei
343,06/07,Alen Orman,12700,28,Österreich,FC Thun,938,SG Dynamo Dresden,129,Deutschland,ablösefrei
344,06/07,Grégory Duruz,2885,29,Schweiz,FC Thun,938,New Zealand Knights FC,3193,Australien,ablösefrei
345,06/07,Héctor Tapia,5657,29,Chile,FC Thun,938,CD Palestino,6536,Chile,?
346,06/07,Peter Jehle,2856,24,Liechtenstein,Grasshopper Club Zürich,504,Boavista Porto FC,2503,Portugal,"1,00 Mio. €"
347,06/07,Aleksandar Mitreski,2872,25,Nordmazedonien,Grasshopper Club Zürich,504,1.FC Köln,3,Deutschland,470 Tsd. €
348,06/07,Tariq Chihab,4937,30,Marokko,Grasshopper Club Zürich,504,FC Sion,321,Schweiz,ablösefrei
349,06/07,Gerardo Seoane,4906,28,Schweiz,Grasshopper Club Zürich,504,FC Luzern,434,Schweiz,ablösefrei
350,06/07,Leandro,499,31,Brasilien,Grasshopper Club Zürich,504,FC Thun,938,Schweiz,ablösefrei
351,06/07,Rogério,6678,26,Brasilien,Grasshopper Club Zürich,504,FC Aarau,116,Schweiz,?
352,06/07,Carlos Da Silva,17919,22,Portugal,Grasshopper Club Zürich,504,FC Schaffhausen,1277,Schweiz,?
353,06/07,Richmond Rak,33054,21,Schweiz,Grasshopper Club Zürich,504,Neuchâtel Xamax,625,Schweiz,?
354,06/07,Eduardo,3890,26,Brasilien,Grasshopper Club Zürich,504,EA Guingamp,855,Frankreich,?
355,06/07,Steve Gohouri,19857,25,Elfenbeinküste,BSC Young Boys,452,Borussia Mönchengladbach,18,Deutschland,"1,50 Mio. €"
356,06/07,Nicolas Kehrli,4850,23,Schweiz,BSC Young Boys,452,SC Kriens,2074,Schweiz,ablösefrei
357,06/07,Pascal Werro,33949,20,Schweiz,BSC Young Boys,452,FC Grenchen (1906-2015),105788,Schweiz,ablösefrei
358,06/07,Patrick De Napoli,4910,30,Schweiz,BSC Young Boys,452,FC Carl Zeiss Jena,113,Deutschland,ablösefrei
359,06/07,Neri,14150,30,Brasilien,BSC Young Boys,452,FC Schaffhausen,1277,Schweiz,ablösefrei
360,06/07,Mark Disler,4837,32,Schweiz,BSC Young Boys,452,FC Uster,6338,Schweiz,ablösefrei
361,06/07,Heverton,4841,24,Brasilien,BSC Young Boys,452,Bangu AC (RJ),4745,Brasilien,ablösefrei
362,06/07,Patrick Bettoni,4786,30,Schweiz,BSC Young Boys,452,FC Thun,938,Schweiz,?
363,06/07,Gürkan Sermeter,4853,32,Schweiz,BSC Young Boys,452,FC Aarau,116,Schweiz,?
364,06/07,Roman Friedli,4903,28,Schweiz,BSC Young Boys,452,FC Thun,938,Schweiz,?
365,06/07,Alhassane Keita,4952,23,Guinea,FC Zürich,260,Al-Ittihad Club (Dschidda),8023,Saudi-Arabien,"2,50 Mio. €"
366,06/07,Romeu Leite,9965,22,Schweiz,FC Zürich,260,SC YF Juventus Zürich,2395,Schweiz,ablösefrei
367,06/07,Daniel Sahdo,45656,28,Brasilien,FC Zürich,260,TSV Crailsheim,867,Deutschland,ablösefrei
368,06/07,Christian Pouga,41208,20,Kamerun,FC Zürich,260,FC Aarau,116,Schweiz,ablösefrei
369,06/07,Giuseppe Rapisarda,30303,20,Schweiz,FC Zürich,260,FC Wohlen,1978,Schweiz,ablösefrei
370,06/07,Iulian Filipescu,7646,32,Rumänien,FC Zürich,260,MSV Duisburg,52,Deutschland,ablösefrei
371,06/07,Davide Taini,4935,29,Schweiz,FC Zürich,260,FC Wil 1900,850,Schweiz,ablösefrei
372,06/07,Francesco Di Jorio,3897,32,Schweiz,FC Zürich,260,FC St. Gallen 1879,257,Schweiz,ablösefrei
373,06/07,Alain Nef,4945,24,Schweiz,FC Zürich,260,Piacenza FC,1408,Italien,ablösefrei
374,06/07,Eric Hassli,12031,25,Frankreich,FC St. Gallen 1879,257,FC Valenciennes,1423,Frankreich,800 Tsd. €
375,06/07,Iván González,30300,19,Paraguay,FC St. Gallen 1879,257,Sportivo Luqueño,7656,Paraguay,ablösefrei
376,06/07,Moreno Merenda,6672,28,Schweiz,FC St. Gallen 1879,257,Neuchâtel Xamax,625,Schweiz,ablösefrei
377,06/07,Fabinho,4781,31,Brasilien,FC St. Gallen 1879,257,FC Schaffhausen,1277,Schweiz,ablösefrei
378,06/07,Bruno Sutter,4776,29,Schweiz,FC St. Gallen 1879,257,FC Vaduz,163,Schweiz,ablösefrei
379,06/07,Frank Wiblishauser,768,28,Deutschland,FC St. Gallen 1879,257,TuS Koblenz,996,Deutschland,ablösefrei
380,06/07,Gabriel Wüthrich,4788,24,Schweiz,FC St. Gallen 1879,257,FC Vaduz,163,Schweiz,?
381,06/07,René Schicker,6143,21,Österreich,FC St. Gallen 1879,257,DSV Leoben,307,Österreich,?
382,06/07,Albert Baning,37846,21,Kamerun,FC Aarau,116,FC Paris Saint-Germain,583,Frankreich,"1,20 Mio. €"
383,06/07,Fabrice Ehret,5627,26,Frankreich,FC Aarau,116,1.FC Köln,3,Deutschland,ablösefrei
384,06/07,Marius Zarn,19870,28,Schweiz,FC Aarau,116,FC Vaduz,163,Schweiz,ablösefrei
385,06/07,David Opango,4905,28,Burundi,FC Aarau,116,SC YF Juventus Zürich,2395,Schweiz,ablösefrei
386,06/07,Rainer Bieli,4908,27,Schweiz,FC Aarau,116,Neuchâtel Xamax,625,Schweiz,ablösefrei
387,06/07,Mark Fotheringham,9493,23,Schottland,FC Aarau,116,Norwich City,1123,England,ablösefrei
388,06/07,Nicolas Beney,3385,26,Schweiz,FC Aarau,116,FC Baulmes,5259,Schweiz,ablösefrei
389,06/07,Adrian Eugster,4838,28,Schweiz,FC Aarau,116,FC Concordia Basel,2058,Schweiz,ablösefrei
390,06/07,Manuel Schenker,15809,25,Schweiz,FC Aarau,116,BSC Old Boys,2016,Schweiz,ablösefrei
391,06/07,Harutyun Vardanyan,4845,35,Armenien,FC Aarau,116,FC Biel-Bienne,2155,Schweiz,ablösefrei
392,06/07,Argjend Bekiri,20228,32,Nordmazedonien,FC Aarau,116,Renova Dzepciste,10791,Nordmazedonien,ablösefrei
393,06/07,Augustine Simo,2911,27,Kamerun,FC Aarau,116,Urania Genève Sport,5500,Schweiz,ablösefrei
394,06/07,Davide Moretto,4896,22,Italien,FC Aarau,116,FC Brugg,5491,Schweiz,ablösefrei
395,06/07,Oliver Stöckli,22947,30,Schweiz,FC Aarau,116,FC Winterthur,242,Schweiz,ablösefrei
396,06/07,Franz Burgmeier,19848,24,Liechtenstein,FC Aarau,116,FC Basel 1893,26,Schweiz,ablösefrei
397,06/07,Roland Bättig,4794,26,Schweiz,FC Aarau,116,SC Kriens,2074,Schweiz,ablösefrei
398,06/07,Gezim Sadiku,32472,19,Schweiz,FC Aarau,116,FC Zürich U21,5501,Schweiz,?
399,06/07,Gaetano Giallanza,11521,32,Schweiz,FC Aarau,116,FC Darlington (- 2012),1089,England,?
400,06/07,Flavio Schmid,4897,26,Schweiz,FC Aarau,116,FC Baden 1897,747,Schweiz,?
401,06/07,Jean-Pierre Tcheutchoua,7150,26,Kamerun,FC Aarau,116,Urania Genève Sport,5500,Schweiz,?
402,06/07,Gil,15516,27,Brasilien,FC Schaffhausen,1277,FC Wohlen,1978,Schweiz,ablösefrei
403,06/07,Milaim Rama,3779,30,Schweiz,FC Schaffhausen,1277,FC Thun,938,Schweiz,ablösefrei
404,06/07,Oliver Maric,4927,25,Schweiz,FC Schaffhausen,1277,SC Kriens,2074,Schweiz,ablösefrei
405,06/07,Ursal Yasar,4953,26,Schweiz,FC Schaffhausen,1277,Güngören Belediyespor,3841,Türkei,ablösefrei
406,06/07,Gennaro Frontino,34894,20,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
407,06/07,Thomas Weller,19841,26,Deutschland,FC Schaffhausen,1277,Stuttgarter Kickers,71,Deutschland,ablösefrei
408,06/07,Yannick Kamanan,5628,25,Frankreich,FC Schaffhausen,1277,Maccabi Herzliya,8907,Israel,ablösefrei
409,06/07,Mounir Soufiani,17731,24,Frankreich,FC Schaffhausen,1277,RAEC Mons (- 2015),1411,Belgien,ablösefrei
410,06/07,Elvir Melunovic,4904,26,Schweiz,FC Schaffhausen,1277,Neuchâtel Xamax,625,Schweiz,ablösefrei
411,06/07,Daniel Senn,19281,23,Schweiz,FC Schaffhausen,1277,FC Winterthur,242,Schweiz,?
412,06/07,Paulo Ramos Vogt,19728,29,Brasilien,FC Sion,321,Metalurg Donetsk (- 2015),2783,Ukraine,"1,20 Mio. €"
413,06/07,Mohamed Diallo,13057,23,Elfenbeinküste,FC Sion,321,Maccabi Petah Tikva,3785,Israel,ablösefrei
414,06/07,Sébastien Méoli,20096,26,Schweiz,FC Sion,321,Yverdon Sport FC,322,Schweiz,ablösefrei
415,06/07,Luiz Carlos,20075,29,Brasilien,FC Sion,321,Yverdon Sport FC,322,Schweiz,ablösefrei
416,06/07,Mamadou Kanté,20087,25,Mali,FC Sion,321,Cercle Olympique Bamako,10464,Mali,ablösefrei
417,06/07,Julien Fallet,20079,22,Schweiz,FC Sion,321,FC Baulmes,5259,Schweiz,ablösefrei
418,06/07,Léonard Thurre,4826,28,Schweiz,FC Sion,321,FC Lausanne-Sport,527,Schweiz,?
419,06/07,Javier Delgado,7996,26,Spanien,FC Sion,321,Neuchâtel Xamax,625,Schweiz,?
420,06/07,Davide Palatucci,33521,18,Italien,FC Luzern,434,Zug 94,2050,Schweiz,ablösefrei
421,06/07,Santiago Jorge Kuhl,32736,24,Argentinien,FC Luzern,434,Argentinos Juniors,1030,Argentinien,ablösefrei
422,06/07,Alessandro Demetrio Greco,19224,26,Italien,FC Luzern,434,FC Aarau,116,Schweiz,ablösefrei
423,06/07,Marko Sucic,4932,21,Schweiz,FC Luzern,434,FC Lugano,2790,Schweiz,ablösefrei
424,06/07,Raffaele Izzo,19127,27,Italien,FC Luzern,434,FC Kickers Luzern,2051,Schweiz,ablösefrei
425,06/07,Liridon Gergoci,32745,19,Albanien,FC Luzern,434,SC Buochs,5503,Schweiz,ablösefrei
426,06/07,Selim Boz,32744,22,Schweiz,FC Luzern,434,FC Biel-Bienne,2155,Schweiz,ablösefrei
427,06/07,Ansi Agolli,32749,24,Albanien,FC Luzern,434,Vaasan Palloseura,1102,Finnland,?
428,06/07,Edmond N'Tiamoah,20588,26,Frankreich,FC Luzern,434,Xäzär Länkäran,8841,Aserbaidschan,?
429,06/07,Sokol Maliqi,25729,25,Schweiz,FC Luzern,434,FC Wil 1900,850,Schweiz,?
430,07/08,Raffael,19819,22,Brasilien,FC Zürich,260,Hertha BSC,44,Deutschland,"4,30 Mio. €"
431,07/08,Steve von Bergen,4793,24,Schweiz,FC Zürich,260,Hertha BSC,44,Deutschland,"1,50 Mio. €"
432,07/08,César,19038,28,Brasilien,FC Zürich,260,Al-Ahli Dubai Club (- 2017),15541,Vereinigte Arabische Emirate,"1,50 Mio. €"
433,07/08,Gökhan Inler,19041,23,Schweiz,FC Zürich,260,Udinese Calcio,410,Italien,"1,00 Mio. €"
434,07/08,Marc Schneider,4867,27,Schweiz,FC Zürich,260,FC St. Gallen 1879,257,Schweiz,150 Tsd. €
435,07/08,Xavier Margairaz,9554,23,Schweiz,FC Zürich,260,CA Osasuna,331,Spanien,ablösefrei
436,07/08,Marc Röthlisberger,87881,18,Schweiz,FC Zürich,260,FC Thalwil,14477,Schweiz,?
437,07/08,Blerim Dzemaili,9967,21,Schweiz,FC Zürich,260,Bolton Wanderers,355,England,?
438,07/08,Felipe Caicedo,37834,19,Ecuador,FC Basel 1893,26,Manchester City,281,England,"7,00 Mio. €"
439,07/08,Ivan Rakitic,32467,19,Kroatien,FC Basel 1893,26,FC Schalke 04,33,Deutschland,"5,00 Mio. €"
440,07/08,Mladen Petric,2874,26,Kroatien,FC Basel 1893,26,Borussia Dortmund,16,Deutschland,"3,50 Mio. €"
441,07/08,Boris Smiljanic,2861,30,Schweiz,FC Basel 1893,26,Grasshopper Club Zürich,504,Schweiz,600 Tsd. €
442,07/08,Mile Sterjovski,5656,28,Australien,FC Basel 1893,26,Genclerbirligi Oftasspor,10483,Türkei,ablösefrei
443,07/08,Damir Dzombic,17186,22,Schweiz,FC Basel 1893,26,FC Vaduz,163,Schweiz,?
444,07/08,Cristiano,3952,26,Brasilien,FC Basel 1893,26,Willem II Tilburg,403,Niederlande,?
445,07/08,César Carignano,17617,25,Argentinien,FC Basel 1893,26,Club Atlético Colón II,15944,Argentinien,?
446,07/08,Gelson Fernandes,20081,20,Schweiz,FC Sion,321,Manchester City,281,England,"5,50 Mio. €"
447,07/08,Alberto Regazzoni,20100,24,Schweiz,FC Sion,321,BSC Young Boys,452,Schweiz,500 Tsd. €
448,07/08,Sanel Kuljic,3026,29,Österreich,FC Sion,321,FK Austria Wien,14,Österreich,400 Tsd. €
449,07/08,Alex Leandro,21337,22,Brasilien,FC Sion,321,AO Chaidariou,5571,Griechenland,ablösefrei
450,07/08,Raphael Wicky,58,30,Schweiz,FC Sion,321,CD Chivas USA,6642,Vereinigte Staaten,ablösefrei
451,07/08,Marco Williner,64986,20,Schweiz,FC Sion,321,FC Naters Oberwallis,5496,Schweiz,ablösefrei
452,07/08,Jan Berger,20105,30,Tschechien,FC Sion,321,FK Fotbal Trinec,804,Tschechien,ablösefrei
453,07/08,Sofian Kheyari,33752,23,Frankreich,FC Sion,321,FC Chiasso,510,Schweiz,ablösefrei
